,age,c_charge_desc,c_charge_degree,c_days_from_compas,is_recid,juv_fel_count,juv_misd_count,juv_other_count,priors_count,r_days_from_arrest,race,sex,vr_charge_desc
8552,27,Deliver Cocaine,1,73.0,1,1,0,0,2,0.0,African-American,Male,na
8553,27,Deliver Cocaine,1,73.0,1,1,0,0,2,0.0,African-American,Male,na
8554,52,Felony Petit Theft,1,1.0,0,0,0,0,6,0.0,Caucasian,Male,na
8555,52,Felony Petit Theft,1,1.0,0,0,0,0,6,0.0,Caucasian,Male,na
8558,27,Susp Drivers Lic 1st Offense,1,0.0,1,0,0,0,0,0.0,Caucasian,Male,na
8559,27,Susp Drivers Lic 1st Offense,1,0.0,1,0,0,0,0,0.0,Caucasian,Male,na
8560,29,Possession of Cannabis,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
8561,29,Possession of Cannabis,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
8562,38,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8563,54,arrest case no charge,1,4.0,0,0,0,0,2,0.0,Caucasian,Female,na
8564,26,arrest case no charge,1,0.0,1,0,0,0,1,0.0,African-American,Male,na
8565,26,arrest case no charge,1,0.0,1,0,0,0,1,0.0,African-American,Male,na
8566,37,Deliver Cocaine,1,1.0,1,1,8,5,23,0.0,African-American,Male,na
8567,37,Deliver Cocaine,1,1.0,1,1,8,5,23,0.0,African-American,Male,na
8568,37,Deliver Cocaine,1,1.0,1,1,8,5,23,0.0,African-American,Male,na
8569,36,Battery,1,0.0,1,0,2,1,25,0.0,African-American,Male,na
8570,36,Battery,1,0.0,1,0,2,1,25,0.0,African-American,Male,na
8571,36,Battery,1,0.0,1,0,2,1,25,0.0,African-American,Male,na
8572,36,Battery,1,0.0,1,0,2,1,25,0.0,African-American,Male,na
8573,28,Deliver Cannabis,1,1.0,1,0,0,0,18,0.0,African-American,Male,Battery
8574,28,Deliver Cannabis,1,1.0,1,0,0,0,18,0.0,African-American,Male,Battery
8575,27,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8576,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8577,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8578,49,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8579,20,Burglary Unoccupied Dwelling,1,1.0,0,0,0,1,0,0.0,Caucasian,Male,na
8580,36,Driving While License Revoked,1,1.0,1,0,0,0,11,0.0,African-American,Male,na
8581,36,Driving While License Revoked,1,1.0,1,0,0,0,11,0.0,African-American,Male,na
8582,26,arrest case no charge,1,634.0,0,0,0,0,2,0.0,African-American,Female,na
8583,41,Aggravated Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
8587,43,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
8589,40,arrest case no charge,1,1.0,0,1,0,0,9,0.0,Caucasian,Male,na
8590,29,Susp Drivers Lic 1st Offense,1,54.0,0,0,0,1,8,0.0,Caucasian,Male,na
8591,21,Fleeing Or Attmp Eluding A Leo,1,1.0,1,1,0,0,7,28.0,African-American,Male,na
8592,21,Fleeing Or Attmp Eluding A Leo,1,1.0,1,1,0,0,7,28.0,African-American,Male,na
8593,21,Fleeing Or Attmp Eluding A Leo,1,1.0,1,1,0,0,7,28.0,African-American,Male,na
8594,25,Counterfeit Lic Plates/Sticker,1,687.0,0,0,0,0,4,0.0,Caucasian,Male,na
8597,33,Possession of Hydromorphone,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8598,33,Possession of Hydromorphone,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8599,26,Poss Cocaine/Intent To Del/Sel,1,19.0,0,0,0,0,7,0.0,African-American,Male,na
8600,26,Poss Cocaine/Intent To Del/Sel,1,19.0,0,0,0,0,7,0.0,African-American,Male,na
8601,27,Battery,1,1.0,1,0,0,0,0,0.0,African-American,Female,na
8602,35,Pos Cannabis W/Intent Sel/Del,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8603,57,Battery on a Person Over 65,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8604,27,Susp Drivers Lic 1st Offense,1,365.0,0,0,0,0,3,0.0,African-American,Male,na
8606,31,arrest case no charge,1,1.0,0,0,0,0,3,0.0,African-American,Female,na
8607,31,arrest case no charge,1,1.0,0,0,0,0,3,0.0,African-American,Female,na
8608,36,Poss Cocaine/Intent To Del/Sel,1,1.0,1,1,0,0,26,1.0,African-American,Male,na
8609,36,Poss Cocaine/Intent To Del/Sel,1,1.0,1,1,0,0,26,1.0,African-American,Male,na
8610,36,Poss Cocaine/Intent To Del/Sel,1,1.0,1,1,0,0,26,1.0,African-American,Male,na
8612,50,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
8613,52,arrest case no charge,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
8614,24,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8615,38,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8616,38,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8617,38,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8618,38,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8619,26,Tamper With Victim,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8620,54,arrest case no charge,1,1.0,0,0,0,0,11,0.0,African-American,Male,na
8621,71,Felony Driving While Lic Suspd,1,1.0,0,0,0,0,13,0.0,Caucasian,Male,na
8622,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8623,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8624,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8625,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8626,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8627,27,Poss Pyrrolidinovalerophenone W/I/D/S,1,1.0,1,0,4,4,9,0.0,African-American,Male,na
8628,39,Possession of Cocaine,1,2.0,0,0,0,0,1,0.0,Caucasian,Female,na
8635,46,Battery,1,0.0,1,1,0,0,8,1.0,African-American,Male,na
8636,46,Battery,1,0.0,1,1,0,0,8,1.0,African-American,Male,na
8637,36,Battery on Law Enforc Officer,1,0.0,1,0,0,0,5,0.0,African-American,Female,Battery
8638,36,Battery on Law Enforc Officer,1,0.0,1,0,0,0,5,0.0,African-American,Female,Battery
8639,55,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8640,27,Felony Driving While Lic Suspd,1,0.0,0,0,0,0,4,0.0,African-American,Female,na
8644,27,Grand Theft in the 3rd Degree,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
8645,22,arrest case no charge,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
8646,31,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8647,23,Carrying Concealed Firearm,1,0.0,1,0,0,3,2,0.0,African-American,Male,na
8649,20,arrest case no charge,1,1.0,1,1,0,0,1,0.0,African-American,Male,na
8650,20,arrest case no charge,1,1.0,1,1,0,0,1,0.0,African-American,Male,na
8651,20,arrest case no charge,1,1.0,1,1,0,0,1,0.0,African-American,Male,na
8652,31,Uttering a Forged Instrument,1,3.0,0,0,2,0,10,0.0,African-American,Female,na
8653,31,Uttering a Forged Instrument,1,3.0,0,0,2,0,10,0.0,African-American,Female,na
8654,24,arrest case no charge,1,0.0,1,0,0,0,8,0.0,Caucasian,Male,na
8656,37,Tampering With Physical Evidence,1,1.0,1,0,0,0,2,0.0,Caucasian,Female,na
8657,25,Operating W/O Valid License,1,2.0,1,0,0,0,0,0.0,African-American,Male,na
8658,26,Possession of Cannabis,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8659,24,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
8661,24,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
8663,42,arrest case no charge,1,68.0,0,0,0,0,2,0.0,Caucasian,Male,na
8664,42,arrest case no charge,1,68.0,0,0,0,0,2,0.0,Caucasian,Male,na
8665,42,arrest case no charge,1,68.0,0,0,0,0,2,0.0,Caucasian,Male,na
8666,42,arrest case no charge,1,68.0,0,0,0,0,2,0.0,Caucasian,Male,na
8667,42,arrest case no charge,1,68.0,0,0,0,0,2,0.0,Caucasian,Male,na
8668,29,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8669,41,Battery,1,0.0,1,0,0,0,4,0.0,African-American,Male,na
8670,37,Felony Battery (Dom Strang),1,1.0,1,0,0,0,0,0.0,African-American,Male,Battery
8671,46,Solicit To Deliver Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8672,46,Solicit To Deliver Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8673,46,Solicit To Deliver Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8674,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8675,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8676,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8677,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8678,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8679,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8680,56,Possession of Cocaine,1,1.0,1,0,0,0,10,0.0,Caucasian,Female,na
8682,36,Driving While License Revoked,1,0.0,0,0,0,0,3,0.0,African-American,Male,na
8683,23,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8684,23,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8685,23,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8686,23,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,1,0.0,African-American,Female,na
8687,23,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,1,0.0,African-American,Female,na
8688,23,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,1,0.0,African-American,Female,na
8689,23,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,1,0.0,African-American,Female,na
8690,25,Poss/Sell/Del Cocaine 1000FT Sch,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8691,25,Poss/Sell/Del Cocaine 1000FT Sch,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8692,24,Poss Cocaine/Intent To Del/Sel,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
8693,24,Poss Cocaine/Intent To Del/Sel,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
8694,35,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,27,0.0,African-American,Male,na
8695,48,Deliver Cocaine,1,215.0,0,0,0,0,10,0.0,African-American,Male,na
8697,55,Leaving the Scene of Accident,1,1.0,0,0,0,0,9,0.0,Caucasian,Male,na
8700,24,Burglary Conveyance Unoccup,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
8701,24,Burglary Conveyance Unoccup,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
8702,43,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8704,49,Criminal Mischief Damage <$200,1,9.0,0,0,0,0,1,0.0,Caucasian,Male,na
8705,25,arrest case no charge,1,1.0,0,0,1,1,8,0.0,African-American,Male,na
8706,32,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8707,27,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8708,46,arrest case no charge,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
8710,32,Crimin Mischief Damage $1000+,1,0.0,0,0,0,0,5,0.0,Caucasian,Male,na
8712,23,Burglary Unoccupied Dwelling,1,1.0,1,0,0,0,0,0.0,African-American,Male,Battery
8713,23,Burglary Unoccupied Dwelling,1,1.0,1,0,0,0,0,0.0,African-American,Male,Battery
8714,43,Poss Contr Subst W/o Prescript,1,26.0,0,0,0,0,2,0.0,Caucasian,Male,na
8716,53,DUI Property Damage/Injury,1,2.0,0,0,0,0,0,0.0,Caucasian,Female,na
8717,24,Pos Methylenedioxymethcath W/I/D/S,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
8718,25,Battery,1,99.0,0,1,0,0,4,0.0,African-American,Male,na
8719,28,Offn Against Intellectual Prop,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8720,32,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8721,21,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
8723,33,"Poss Of 1,4-Butanediol",1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8724,33,"Poss Of 1,4-Butanediol",1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8726,35,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
8727,25,Burglary Dwelling Armed,1,60.0,0,0,0,0,4,0.0,Caucasian,Male,na
8728,30,Carrying Concealed Firearm,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
8729,30,Carrying Concealed Firearm,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
8730,55,Viol Injunction Protect Dom Vi,1,1.0,0,0,0,0,3,0.0,Caucasian,Male,na
8735,28,Battery,1,2.0,0,0,0,0,0,0.0,African-American,Male,na
8736,44,Battery,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,Battery
8737,48,Abuse Without Great Harm,1,67.0,0,0,0,0,2,0.0,Caucasian,Female,na
8738,19,Carrying Concealed Firearm,1,23.0,1,2,1,1,3,0.0,African-American,Male,na
8739,19,Carrying Concealed Firearm,1,23.0,1,2,1,1,3,0.0,African-American,Male,na
8740,19,Carrying Concealed Firearm,1,23.0,1,2,1,1,3,0.0,African-American,Male,na
8741,19,Carrying Concealed Firearm,1,23.0,1,2,1,1,3,0.0,African-American,Male,na
8742,19,Carrying Concealed Firearm,1,23.0,1,2,1,1,3,0.0,African-American,Male,na
8747,24,Poss F/Arm Delinq,1,1.0,1,0,0,1,3,0.0,African-American,Male,na
8748,24,Poss F/Arm Delinq,1,1.0,1,0,0,1,3,0.0,African-American,Male,na
8749,50,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8750,50,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8751,27,Burglary Dwelling Occupied,1,1.0,0,0,0,0,13,0.0,Caucasian,Female,na
8752,27,Burglary Dwelling Occupied,1,1.0,0,0,0,0,13,0.0,Caucasian,Female,na
8753,23,arrest case no charge,1,260.0,0,2,0,1,4,0.0,African-American,Male,na
8754,23,arrest case no charge,1,260.0,0,2,0,1,4,0.0,African-American,Male,na
8755,23,arrest case no charge,1,260.0,0,2,0,1,4,0.0,African-American,Male,na
8756,23,arrest case no charge,1,260.0,0,2,0,1,4,0.0,African-American,Male,na
8757,31,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8758,31,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8759,28,Possession of Cocaine,1,1.0,1,0,0,0,0,0.0,Caucasian,Female,na
8760,28,Possession of Cocaine,1,1.0,1,0,0,0,0,0.0,Caucasian,Female,na
8761,28,Possession of Cocaine,1,1.0,1,0,0,0,0,0.0,Caucasian,Female,na
8762,42,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8763,36,Prowling/Loitering,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8764,36,Prowling/Loitering,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
8765,21,Aggravated Assault W/Dead Weap,1,1.0,1,0,0,0,0,101.0,African-American,Male,na
8766,21,Aggravated Assault W/Dead Weap,1,1.0,1,0,0,0,0,101.0,African-American,Male,na
8767,21,Aggravated Assault W/Dead Weap,1,1.0,1,0,0,0,0,101.0,African-American,Male,na
8768,29,arrest case no charge,1,643.0,0,0,0,0,5,0.0,African-American,Male,na
8769,48,Aggrav Battery w/Deadly Weapon,1,497.0,0,0,0,0,1,0.0,Caucasian,Male,na
8770,54,Possession of Cocaine,1,0.0,0,0,0,0,5,0.0,Caucasian,Male,na
8771,21,"Poss3,4 Methylenedioxymethcath",1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
8772,21,"Poss3,4 Methylenedioxymethcath",1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
8773,21,"Poss3,4 Methylenedioxymethcath",1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
8774,21,"Poss3,4 Methylenedioxymethcath",1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
8775,21,"Poss3,4 Methylenedioxymethcath",1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
8780,31,Tamper With Victim,1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8782,27,Driving While License Revoked,1,0.0,1,0,0,0,0,0.0,Caucasian,Male,na
8783,36,Crimin Mischief Damage $1000+,1,1.0,0,0,1,0,7,0.0,African-American,Male,na
8784,24,Possession of Cocaine,1,0.0,0,0,0,0,10,0.0,Caucasian,Male,na
8785,24,Possession of Cocaine,1,0.0,0,0,0,0,10,0.0,Caucasian,Male,na
8786,24,Possession of Cocaine,1,0.0,0,0,0,0,10,0.0,Caucasian,Male,na
8788,20,Grand Theft in the 3rd Degree,1,1.0,0,0,0,1,0,0.0,African-American,Male,na
8790,75,Poss/Sell/Deliver Clonazepam,1,36.0,1,0,0,0,1,1.0,Caucasian,Male,na
8791,75,Poss/Sell/Deliver Clonazepam,1,36.0,1,0,0,0,1,1.0,Caucasian,Male,na
8792,75,Poss/Sell/Deliver Clonazepam,1,36.0,1,0,0,0,1,1.0,Caucasian,Male,na
8793,28,arrest case no charge,1,0.0,1,0,0,0,7,0.0,African-American,Male,na
8794,28,arrest case no charge,1,0.0,1,0,0,0,7,0.0,African-American,Male,na
8795,67,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8796,30,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8797,36,Driving While License Revoked,1,1.0,0,0,1,0,5,0.0,African-American,Female,na
8798,32,Driving While License Revoked,1,0.0,0,0,0,0,11,0.0,African-American,Female,na
8799,44,arrest case no charge,1,1.0,0,0,0,0,7,0.0,African-American,Male,na
8800,44,arrest case no charge,1,1.0,0,0,0,0,7,0.0,African-American,Male,na
8801,25,arrest case no charge,1,24.0,1,0,0,0,1,0.0,African-American,Male,na
8802,25,arrest case no charge,1,24.0,1,0,0,0,1,0.0,African-American,Male,na
8803,38,arrest case no charge,1,864.0,0,0,0,0,18,0.0,African-American,Male,na
8804,30,Battery,1,1.0,1,0,0,0,15,0.0,African-American,Female,na
8805,30,Battery,1,1.0,1,0,0,0,15,0.0,African-American,Female,na
8806,28,Driving License Suspended,1,1.0,0,0,1,0,9,0.0,Caucasian,Male,na
8807,28,Driving License Suspended,1,1.0,0,0,1,0,9,0.0,Caucasian,Male,na
8808,28,Driving License Suspended,1,1.0,0,0,1,0,9,0.0,Caucasian,Male,na
8809,28,Driving License Suspended,1,1.0,0,0,1,0,9,0.0,Caucasian,Male,na
8810,28,Driving License Suspended,1,1.0,0,0,1,0,9,0.0,Caucasian,Male,na
8811,58,Stalking (Aggravated),1,1.0,0,0,0,0,17,0.0,African-American,Male,na
8812,32,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Female,na
8813,32,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Female,na
8814,27,arrest case no charge,1,0.0,1,0,0,0,0,0.0,African-American,Male,na
8815,27,arrest case no charge,1,0.0,1,0,0,0,0,0.0,African-American,Male,na
8816,27,arrest case no charge,1,0.0,1,0,0,0,0,0.0,African-American,Male,na
8817,27,arrest case no charge,1,0.0,1,0,0,0,0,0.0,African-American,Male,na
8818,26,Possession of Ethylone,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8819,54,Battery on Law Enforc Officer,1,1.0,0,0,0,0,26,0.0,African-American,Male,na
8820,23,Battery,1,1.0,0,0,0,1,0,0.0,Caucasian,Female,na
8821,42,Driving While License Revoked,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8823,36,Possession of Cocaine,1,215.0,0,0,0,0,4,0.0,African-American,Male,na
8826,25,Prostitution/Lewd Act Assignation,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
8827,33,Agg Battery Grt/Bod/Harm,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
8828,26,Driving Under The Influence,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
8829,26,Driving Under The Influence,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
8830,31,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,na
8831,31,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,na
8832,30,DUI Property Damage/Injury,1,0.0,1,0,0,0,0,0.0,Caucasian,Male,na
8833,33,arrest case no charge,1,9.0,0,0,0,0,4,0.0,African-American,Male,na
8835,26,Driving License Suspended,1,0.0,1,0,0,0,1,0.0,African-American,Male,na
8836,25,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,9,0.0,African-American,Male,na
8837,25,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,9,0.0,African-American,Male,na
8839,31,Driving Under The Influence,1,0.0,0,0,0,0,0,0.0,Caucasian,Female,na
8841,22,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,116.0,Caucasian,Female,na
8842,22,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,116.0,Caucasian,Female,na
8843,22,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,2,116.0,Caucasian,Female,na
8844,50,Carrying Concealed Firearm,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8845,37,Aggravated Battery / Pregnant,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
8846,37,Aggravated Battery / Pregnant,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
8847,58,Aggravated Assault W/Dead Weap,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,Battery
8848,58,Aggravated Assault W/Dead Weap,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,Battery
8849,28,Assault,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
8850,34,Battery,1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8851,34,Battery,1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8852,34,Battery,1,1.0,1,0,0,0,3,0.0,Caucasian,Male,na
8853,32,Pos Cannabis W/Intent Sel/Del,1,0.0,1,0,0,0,1,0.0,Caucasian,Male,na
8854,32,Pos Cannabis W/Intent Sel/Del,1,0.0,1,0,0,0,1,0.0,Caucasian,Male,na
8855,43,Leaving the Scene of Accident,1,27.0,0,0,0,0,1,0.0,Caucasian,Female,na
8858,29,DUI Property Damage/Injury,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8859,27,Battery,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
8860,39,Burglary Unoccupied Dwelling,1,21.0,0,0,0,0,5,0.0,Caucasian,Male,na
8861,24,Battery on Law Enforc Officer,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8862,24,Battery on Law Enforc Officer,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
8863,38,Disorderly Conduct,1,2.0,0,1,0,0,8,0.0,African-American,Male,na
8864,52,Resist Officer w/Violence,1,23.0,0,0,0,0,7,0.0,Caucasian,Male,na
8865,23,Possession Of Heroin,1,0.0,0,0,0,0,0,0.0,African-American,Female,na
8866,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8867,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8868,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8869,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8870,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8871,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8872,56,Battery,1,27.0,1,0,0,0,3,0.0,African-American,Male,na
8873,48,Driving Under The Influence,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8874,46,Grand Theft (Motor Vehicle),1,0.0,1,0,0,0,7,758.0,Caucasian,Male,na
8875,46,Grand Theft (Motor Vehicle),1,0.0,1,0,0,0,7,758.0,Caucasian,Male,na
8876,57,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
8877,38,Attempted Robbery  Weapon,1,11.0,1,0,0,0,5,0.0,Caucasian,Male,na
8878,38,Attempted Robbery  Weapon,1,11.0,1,0,0,0,5,0.0,Caucasian,Male,na
8879,38,Attempted Robbery  Weapon,1,11.0,1,0,0,0,5,0.0,Caucasian,Male,na
8880,47,Petit Theft,1,0.0,0,0,0,0,3,0.0,Caucasian,Male,na
8882,32,Burglary Dwelling Occupied,1,7.0,0,0,0,0,0,0.0,Caucasian,Male,na
8885,34,Battery,1,1.0,0,0,1,0,27,0.0,African-American,Male,na
8886,42,Felony Battery w/Prior Convict,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
8887,42,Felony Battery w/Prior Convict,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
8888,35,Battery on a Person Over 65,1,1.0,1,0,0,0,0,0.0,African-American,Female,na
8889,20,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,1.0,Caucasian,Male,na
8890,20,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,1.0,Caucasian,Male,na
8891,20,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,1.0,Caucasian,Male,na
8892,32,Possession of Cocaine,1,1.0,1,0,0,0,2,0.0,Caucasian,Female,na
8893,32,Possession of Cocaine,1,1.0,1,0,0,0,2,0.0,Caucasian,Female,na
8894,21,Possess Cannabis/20 Grams Or Less,1,1.0,0,0,0,1,0,0.0,Caucasian,Male,na
8895,24,Driving Under The Influence,1,0.0,1,0,0,0,0,0.0,African-American,Male,na
8897,24,Prowling/Loitering,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
8899,23,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
8900,23,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
8901,23,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
8902,30,Driving Under The Influence,1,1.0,0,0,0,0,5,0.0,Caucasian,Female,na
8903,26,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8904,26,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8905,26,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
8907,52,arrest case no charge,1,0.0,0,0,0,0,8,0.0,Caucasian,Male,na
8908,26,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
8909,32,Battery,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
